,sin2_2theta,delta_m2,-2dllh_estimate_crit_0.5,-2dllh_estimate_crit_0.6,-2dllh_estimate_crit_0.7,-2dllh_estimate_crit_0.8,-2dllh_estimate_crit_0.85,-2dllh_estimate_crit_0.9,-2dllh_estimate_crit_0.95,-2dllh_estimate_crit_0.97,-2dllh_estimate_crit_0.99
223,0.0009236708571873865,22.122162910704493,0.4555297791957855,0.6198025107383728,0.9561135768890379,1.6805060386657715,1.995651191473006,2.4421008825302133,3.186034870147705,3.2666152811050417,4.814921555519105
224,0.0009236708571873865,28.072162039411772,0.4984414726495743,0.6892485499382018,0.7874967098236083,0.9708992481231692,1.6182260036468503,1.9186032056808497,2.606198048591613,3.247975518703461,5.963263401985192
225,0.0009236708571873865,35.62247890262442,0.5447337031364441,0.8046581268310546,1.0160937905311582,1.490639352798462,1.6432110190391533,2.436786699295045,3.6345142722129817,4.541954007148743,5.517581148147611
226,0.0009236708571873865,45.20353656360243,0.7747640609741211,0.9667293906211852,1.1693329095840455,1.3408271312713624,1.6091304779052733,1.71499263048172,2.092716801166534,3.359869258403778,3.8862163090705883
227,0.0009236708571873865,57.36152510448679,0.5646762251853943,0.9465232014656066,1.2700108170509337,1.5719274044036866,1.934103256464004,2.529722595214849,3.9238870978355407,4.251887698173523,4.377692480087295
228,0.0009236708571873865,72.7895384398315,0.8175766170024872,1.0066480755805969,1.180018997192383,1.3287397146224975,1.509558171033859,1.6053009986877453,2.1274613857269262,3.46711160182953,6.05515114784244
229,0.0009236708571873865,92.36708571873861,0.8808194994926453,1.106763219833374,1.3597306489944458,1.7900716543197635,2.1184842109680155,2.752297115325928,3.353719651699064,4.594212183952332,4.993780407905581
230,0.0009236708571873865,117.21022975334806,0.7631034851074219,1.1300270557403564,1.4175886988639832,1.9906815528869632,2.5653481364250177,3.033113622665412,4.8644394159317,6.619285588264467,9.151696939468389
231,0.0009236708571873865,148.73521072935117,0.4333169758319855,0.7407502651214599,0.9911036849021909,1.489480257034302,1.6260823249816894,2.0305506229400643,2.664426362514495,3.754606349468232,4.828571882247948
232,0.0009236708571873865,188.73918221350976,0.6736403107643127,1.0290533781051636,1.3004423022270202,1.950847625732422,2.6225784063339233,3.316973161697388,4.12828013896942,4.66719945907593,7.045495162010195
233,0.0009236708571873865,239.5026619987486,0.6402930319309235,0.8050807237625122,1.2984095215797422,2.155167579650879,2.3577954173088074,2.558765268325808,3.746405518054961,5.2703784847259545,8.994586925506594
234,0.0009236708571873865,303.9195382313198,0.39714185893535614,0.5305696606636047,1.0293752312660218,1.8109828472137457,2.133685421943664,2.4633265495300303,3.102414906024933,3.621691269874574,6.1760345029830965
235,0.0009236708571873865,385.6620421163472,0.39103439450263977,0.6768831610679626,0.951228767633438,1.4796693563461305,1.9273727416992175,2.5527028322219856,3.58498511314392,5.305958933830266,10.902681684494022
236,0.0009236708571873865,489.3900918477494,0.7131651341915131,1.0406323671340942,1.238867652416229,1.5277910470962532,2.503266704082487,3.0212282657623297,3.44680962562561,3.7130368661880504,4.91328741073611
237,0.0009236708571873865,621.0169418915616,0.622690886259079,1.0105484962463378,1.5047672748565672,2.0199297904968265,2.439361214637755,3.1747998714447028,4.057633042335509,4.405164680480957,4.898925242424019
238,0.0009236708571873865,788.0462815669912,0.9565495848655701,1.285986566543579,1.4894408464431763,2.117981004714966,2.4127170085906973,3.1823202610015877,4.04833812713623,4.683370475769044,6.448180232048038
239,0.0009236708571873865,1000.0,0.8970040678977966,1.3109183788299559,1.6421423912048339,2.2839166641235353,2.772331345081329,3.2204678297042855,4.167637920379637,4.700297026634217,6.647898569107057
240,0.0012689610031679222,1.0,-0.05235888063907623,0.21488246023654936,0.49215750396251673,1.0894334793090825,1.5491633534431444,1.8081194281578066,2.2734029412269585,3.493066010475159,4.674654331207289
241,0.0012689610031679222,1.2689610031679222,-0.05634556896984577,0.10680059492588034,1.0457318186759945,1.4909131765365602,1.9312224507331839,2.351308608055116,3.6586963176727267,4.853998394012451,6.005096964836148
242,0.0012689610031679222,1.6102620275609394,-0.04863717965781689,0.43851796388626096,0.8505244135856628,1.5056139945983888,1.8138179361820217,2.265744018554688,2.843489468097686,3.3880010008811965,5.481265916824351
243,0.0012689610031679222,2.043359717856942,-0.04119188152253628,0.2818997383117675,0.8545439064502716,1.1881275653839112,1.6244468390941615,1.7712931871414186,3.732126915454861,5.090084104537964,5.603894362449651
244,0.0012689610031679222,2.592943797404667,-0.052090225741267204,0.18184160590171813,0.36747174561023704,0.9478113651275637,1.4819423794746396,2.414733672142031,3.6485845804214474,4.186616353988648,4.7714465045929
245,0.0012689610031679222,3.2903445623126686,-0.004357075085863471,0.33859546780586236,0.9255408227443694,1.620380520820618,1.9377522349357599,2.3555044651031496,2.9263176202774046,3.2346414065361024,4.938110527992275
246,0.0012689610031679222,4.1753189365604015,0.2353944554924965,0.393996262550354,0.9872721791267389,2.0881240367889404,2.1970607638359065,2.9007757902145386,3.127927017211912,5.299948720932007,5.957340025901812
247,0.0012689610031679222,5.298316906283708,0.04498369060456753,0.4214855432510375,0.9071516752243042,1.503470230102539,1.9326947927474971,2.397398471832279,3.553057909011839,4.795370516777039,7.604585127830507
248,0.0012689610031679222,6.7233575364993365,0.19415436685085297,0.6194193124771118,0.9903409421443939,1.335828065872193,1.652731019258499,1.9478765010833745,3.2545808553695665,3.9924339652061467,4.312168788909913
249,0.0012689610031679222,8.531678524172808,0.3518492877483368,0.598689842224121,0.9871454656124115,1.6766053199768067,1.8221156716346736,2.2801130056381234,2.9544590353965736,3.699113104343415,4.619841046333326
250,0.0012689610031679222,10.826367338740546,0.2713577300310135,0.43986802697181704,1.104027116298675,1.6712320566177372,2.299639260768889,3.2411426544189466,4.244279313087463,4.610302419662476,5.208320364952089
251,0.0012689610031679222,13.73823795883263,0.30478115379810333,0.42397882938385006,0.7077223181724542,1.1537555694580077,1.853127849102019,2.4876685619354255,3.346264398097989,4.701482934951782,4.937165789604204
252,0.0012689610031679222,17.43328822199988,0.42064665257930756,0.7455607295036315,1.222889757156372,2.059672975540161,2.6710424900054925,3.015146112442018,3.4272564053535453,3.861054337024689,4.091003184318549
253,0.0012689610031679222,22.122162910704493,0.2886742055416107,0.5905203580856323,0.876771879196167,1.2497366189956671,1.6654681801795956,2.1449227809906017,3.0537531495094297,3.2121409034729003,4.499346041679386
254,0.0012689610031679222,28.072162039411772,0.45886994898319244,0.5425717234611511,1.1108036041259766,1.5230913400650028,1.9323459327220909,2.4489225149154668,2.6582049489021298,3.0443465232849123,3.9224479103088465
255,0.0012689610031679222,35.62247890262442,0.42455773055553436,0.6100130438804626,0.85623459815979,1.2882710456848145,1.5824368596076965,1.753826344013215,2.6351054430007927,3.5158402872085572,4.298470139503487
256,0.0012689610031679222,45.20353656360243,0.4325376898050308,0.6156154632568359,0.980832117795944,1.3697911500930788,1.620764338970183,2.141165637969971,3.319149386882781,4.071596899032594,5.005833768844608
257,0.0012689610031679222,57.36152510448679,1.0206570625305176,1.2160832405090332,1.5149373531341552,1.9833231925964356,2.2813138365745527,3.1654138803482095,3.9719375371932957,5.388532633781433,7.841341476440451
258,0.0012689610031679222,72.7895384398315,1.0638519525527954,1.4920663595199584,1.694601273536682,2.1134186267852786,2.2570825576782223,2.5760579824447642,3.0596485853195183,3.2946063852310203,7.094679980278021
259,0.0012689610031679222,92.36708571873861,0.6882444620132446,0.9876286625862122,1.3544362664222716,2.174896049499512,2.424287283420562,2.6505733251571657,3.1517058014869686,3.538163228034973,5.214082746505738
260,0.0012689610031679222,117.21022975334806,0.5977871119976044,1.0829925298690795,1.6322050333023068,2.1031992435455322,2.4357317447662346,3.657872176170351,4.204166197776793,4.910183253288269,5.927159662246705
261,0.0012689610031679222,148.73521072935117,0.8363812565803528,1.403079605102539,1.9247520208358764,2.3152798175811773,2.685333085060119,3.4095010280609133,5.0831561326980585,7.243362860679627,8.426290588378912
262,0.0012689610031679222,188.73918221350976,0.2759697884321213,0.6972638607025146,1.1905292391777038,1.9159482240676882,2.51204936504364,3.209622693061829,5.140219640731809,8.827959022521974,11.224713764190689
263,0.0012689610031679222,239.5026619987486,0.5942226946353912,0.906135356426239,1.3164991736412048,1.765005350112915,2.3069032907485947,3.330812335014345,4.151232957839966,5.908724188804628,7.993049588203435
264,0.0012689610031679222,303.9195382313198,0.5539661943912506,0.8631253123283386,1.4595592617988586,1.9540534496307378,2.3438433647155756,2.9233845949173016,3.9238902807235716,4.123540902137759,7.363856291770954
265,0.0012689610031679222,385.6620421163472,0.7304494678974152,1.1354159116744993,1.9663791894912719,2.319565916061402,3.407796537876129,3.7909350633621224,5.594259643554685,7.050286765098572,8.860144586563125
266,0.0012689610031679222,489.3900918477494,0.3004736304283142,0.6612575650215149,1.3603389978408806,2.0594470977783206,2.512496888637542,3.409046292304994,4.111581087112424,5.905996127128603,8.149906816482556
267,0.0012689610031679222,621.0169418915616,0.6446453928947449,1.1135881423950196,1.539996337890625,2.118540048599243,2.5735556364059446,3.5919710159301785,4.622652149200437,5.5161430931091315,6.704445786476141
268,0.0012689610031679222,788.0462815669912,0.5316703021526337,0.7930945992469787,1.3095795750617971,2.1281906604766845,2.5270863652229307,2.8452885150909437,4.084765219688413,5.055842308998108,6.166940579414386
269,0.0012689610031679222,1000.0,0.6062451899051666,0.8976841211318969,1.3924709677696223,1.94815194606781,2.161524331569671,2.7373865842819214,3.5672047495841976,4.222926282882692,5.389771847724945
270,0.0017433288221999873,1.0,-0.019301455467939377,0.1352538377046585,0.3825475364923477,1.2465764999389648,1.4820652365684472,2.7471800804138184,3.211556553840637,3.490527248382571,6.291324453353912
271,0.0017433288221999873,1.2689610031679222,0.020991256460547447,0.34986205101013185,0.9203369557857513,1.426217341423035,2.174884450435637,2.6316709280014057,3.278152072429657,3.2974890923500064,3.97322864294053
272,0.0017433288221999873,1.6102620275609394,0.16641919314861298,0.632765483856201,1.1845692873001097,1.6435336828231817,1.8751668691635117,2.537059354782106,3.1153793215751637,3.482475132942201,4.5592230367660544
273,0.0017433288221999873,2.043359717856942,0.22353527694940567,0.5510883212089537,0.8390887558460233,1.6242748975753785,1.8961360514163952,2.862461590766907,3.2548839211463925,3.475487935543061,4.38675665855408
274,0.0017433288221999873,2.592943797404667,0.32104502618312836,0.7001206278800964,1.2413344264030453,1.9133549213409429,2.3845519542694085,2.9851547718048095,3.744066965579985,4.598214302062989,6.301886801719666
275,0.0017433288221999873,3.2903445623126686,-0.018067991361021996,0.3282553553581238,0.51392502784729,1.2531326532363891,1.3544534742832184,2.093572950363165,3.470551538467407,3.620339577198029,4.4564472293853985
276,0.0017433288221999873,4.1753189365604015,0.11826681345701218,0.6278235077857971,1.1738934755325316,1.9951255321502686,2.252189707756042,2.7127129793167115,4.349121546745299,4.891215620040896,9.048871097564726
277,0.0017433288221999873,5.298316906283708,0.054370347410440445,0.5497926712036133,1.2895243763923645,1.7089362144470215,2.032228565216064,3.3648570537567193,4.243817949295043,4.395378656387329,5.912891154289255
278,0.0017433288221999873,6.7233575364993365,0.22116683423519135,0.6262434244155883,1.025610864162445,1.703059768676758,2.4939331769943225,3.057095980644227,4.112226843833923,4.293198323249818,6.14904608249665
279,0.0017433288221999873,8.531678524172808,0.2049885094165802,0.3332466900348663,0.895152449607849,1.500752234458924,1.8747080087661743,2.2484532356262217,2.9776082396507237,5.006351919174195,10.313763637542724
280,0.0017433288221999873,10.826367338740546,0.39070551097393036,0.7079531192779541,1.121167826652527,1.6137244224548342,1.9119528532028194,2.1798634290695205,3.1533585786819445,3.7420351576805118,4.436898303031945
281,0.0017433288221999873,13.73823795883263,0.3112417459487915,0.38833863735198976,0.7884276986122121,1.9959180355072024,2.5307777047157285,3.60824582576752,4.406603193283079,5.762723355293277,8.39868792533877
282,0.0017433288221999873,17.43328822199988,0.34562669694423676,0.5376725435256957,0.7279598116874693,1.1136878728866577,1.3221125721931437,2.002296948432923,3.293426799774169,3.651707916259766,4.362820577621468
283,0.0017433288221999873,22.122162910704493,0.2791488319635391,0.4508708715438843,0.726807951927185,0.9713754296302796,1.0483488023281096,1.8169418215751694,3.276445364952086,3.9068764901161193,4.114013209342957
284,0.0017433288221999873,28.072162039411772,0.06278043799102306,0.22317852675914762,0.6489071488380431,0.9393055677413944,1.5146111667156215,2.1510725736618057,3.413085508346556,3.9892218685150147,4.5552286291122615
285,0.0017433288221999873,35.62247890262442,0.6158018708229065,0.766169798374176,1.3919863462448119,2.006002759933472,2.296781706809997,2.5438627004623413,3.348236632347107,3.4976598048210157,5.08587746620179
286,0.0017433288221999873,45.20353656360243,0.4042767137289047,0.5974955081939697,1.1080286383628846,1.6480211734771728,1.8769195675849915,2.7082720279693615,3.4323904514312735,4.088307223320007,5.674817733764667
287,0.0017433288221999873,57.36152510448679,0.9672335386276245,1.3815227031707762,1.9060445904731749,2.6176592826843263,2.859731578826903,3.9341419219970706,4.382526397705078,4.4616538906097425,5.257193675041205
288,0.0017433288221999873,72.7895384398315,0.6695416271686554,1.3587266206741333,1.7915401935577393,2.8349546432495116,3.1214675784111017,4.19770498275757,5.0067753076553325,5.885573148727418,7.242280392646803
289,0.0017433288221999873,92.36708571873861,0.4253256320953369,1.0877273321151733,1.849935519695282,3.0241608142852785,3.5791525721549973,4.821962690353395,5.872488403320311,6.482510261535645,6.869675431251529
290,0.0017433288221999873,117.21022975334806,0.40408164262771606,1.5845762491226196,2.1747656106948847,2.7518583297729493,3.193130528926849,3.8402790069580104,4.67631938457489,5.132965831756594,7.061477751731878
291,0.0017433288221999873,148.73521072935117,0.199377179145813,0.503595983982086,1.4085964441299437,2.2073193550109864,2.536617696285247,3.2126533985137957,3.9590911149978627,4.715609617233277,5.3512111568450935
292,0.0017433288221999873,188.73918221350976,0.3223670572042465,0.8407126426696776,1.3924235224723815,2.2965705394744877,2.6713158965110777,3.4005312442779565,4.721153545379637,5.733434801101685,8.322728919982914
293,0.0017433288221999873,239.5026619987486,0.940760612487793,1.6129847049713135,2.0701576828956596,2.6262043952941894,2.946450960636138,3.5140419960021996,4.544767761230467,5.6671266889572145,6.133396916389467
294,0.0017433288221999873,303.9195382313198,0.38758648931980133,0.680999457836151,1.1682400584220887,2.057286500930786,2.9670209765434254,3.861407160758973,6.104303288459777,7.275343523025513,8.077132139205942
295,0.0017433288221999873,385.6620421163472,0.4166402667760849,0.8004160761833191,1.2348588228225708,2.044312334060669,2.475867700576782,3.115700244903566,3.9801063060760438,6.224383211135866,7.462275099754337
296,0.0017433288221999873,489.3900918477494,0.9804331660270691,1.6798836231231689,2.60949010848999,3.4458593368530273,3.7461704969406124,4.588434457778931,6.6388209342956515,8.73146411895752,10.738091735839857
297,0.0017433288221999873,621.0169418915616,0.7291480600833893,1.2241714715957641,1.7256143569946287,2.6881076335906986,3.5824037790298453,4.488160848617556,6.762251853942869,8.360065689086914,9.621531715393079
298,0.0017433288221999873,788.0462815669912,0.7419603168964386,1.0482003688812256,1.331608986854553,2.086302995681763,2.6578968286514275,3.0693818807601936,4.411492419242859,4.610655765533449,6.199864478111276
299,0.0017433288221999873,1000.0,0.48667915165424347,0.7433282136917114,1.4696036100387573,2.4154399394989015,2.731236803531646,3.391594552993775,4.179061770439148,4.6911715698242205,8.08619297027589
300,0.002395026619987486,1.0,-0.04759909026324749,0.1506210446357727,0.49784570336341855,1.1717650175094607,1.5826904833316804,1.879929089546204,2.318080186843872,2.4730340385437013,3.3165212583541925
301,0.002395026619987486,1.2689610031679222,0.17605094611644745,0.5409547388553617,0.998635846376419,1.6124667882919312,1.8620928883552537,2.5179895639419563,3.0216801404953,3.285529465675354,4.19751873016358
302,0.002395026619987486,1.6102620275609394,0.180768184363842,0.4483576476573943,0.9577865302562709,1.5283720016479492,1.7654367387294756,2.5510196685791025,3.4743367195129395,3.5779320669174197,5.425280027389551
303,0.002395026619987486,2.043359717856942,0.12053746730089188,0.3235263526439667,0.7164513170719145,1.0800934076309205,1.8196770071983313,2.7794060468673707,3.4061643838882443,3.8398003435134895,6.023218579292309
304,0.002395026619987486,2.592943797404667,-0.029652077704668045,0.3468915522098541,0.8972011029720302,1.7318285703659062,2.459128940105438,2.7792003393173244,4.161627006530758,6.574828028678896,10.015298824310328
305,0.002395026619987486,3.2903445623126686,-0.026564783416688442,0.03512381240725516,0.4067357450723646,1.118182468414307,1.2989512979984281,1.618280947208409,2.3615743160247797,2.734391438961029,2.8651825499534618
306,0.002395026619987486,4.1753189365604015,0.043587543070316315,0.33648939132690425,0.5361184000968933,0.9390688180923462,1.1876864731311798,1.7258588790893572,2.7238289237022384,4.556426482200625,7.5048893785476976
307,0.002395026619987486,5.298316906283708,0.10545343160629272,0.38351616859436033,0.5577963113784788,1.0883418083190919,1.769298464059829,2.2756491899490365,3.057325828075406,4.439177436828614,5.721701765060428
308,0.002395026619987486,6.7233575364993365,0.17299924790859222,0.30185929536819456,0.582484459877014,1.380728530883789,1.687937331199646,2.2903879165649417,2.524351811408995,4.320327353477479,7.0787527036666935
309,0.002395026619987486,8.531678524172808,0.30094271898269653,0.5082342386245727,0.9435764908790587,1.6289032220840456,2.0557842612266533,2.684280395507813,3.277344048023224,4.068367505073549,5.922699990272532
310,0.002395026619987486,10.826367338740546,0.34320303797721863,0.44813878536224366,0.8488497674465179,1.1393025636672973,1.305529844760894,1.9174186229705812,2.4954042553901665,3.0212834215164186,3.6178286314010624
311,0.002395026619987486,13.73823795883263,0.2714998126029968,0.36893731355667114,0.4655031085014343,0.8144837737083436,2.5448225021362294,3.233172106742859,4.448524785041809,5.600938143730167,8.816936883926397
312,0.002395026619987486,17.43328822199988,0.29276806116104126,0.4946437954902649,0.6172220945358277,1.0097229242324832,1.2680528044700605,2.5316974878311167,3.4124721050262434,5.572404494285584,7.048815131187456
313,0.002395026619987486,22.122162910704493,0.3897872269153595,0.7307986736297606,1.1486422300338743,2.7820608139038088,3.1730162858962982,3.767821264266968,4.473927283287047,5.07799485206604,5.556704387664808
314,0.002395026619987486,28.072162039411772,-0.013166680000722408,0.17310237288475033,0.7812362968921659,1.418072319030762,1.7288837611675243,2.2485482692718515,3.667921316623686,4.314646401405335,4.868935985565193
315,0.002395026619987486,35.62247890262442,0.4773503690958023,0.9023938298225402,1.0912054777145386,1.3193964004516603,1.5233351886272424,2.283838820457459,3.289725303649901,5.287122869491579,7.241452622413637
316,0.002395026619987486,45.20353656360243,0.48833930492401123,0.8550079822540283,1.1599961638450622,1.7803276538848878,2.185384404659271,3.1260862827301037,3.9542493820190425,4.1352799701690675,6.895737409591691
317,0.002395026619987486,57.36152510448679,0.920541912317276,1.2688174962997436,1.6641464591026307,2.5587258338928223,3.0865890741348263,3.316149640083315,4.488506650924681,5.270430879592896,5.397901539802553
318,0.002395026619987486,72.7895384398315,0.31204770505428314,0.8910269856452939,1.5127814650535583,2.310247135162354,2.7192828178405755,3.1159432649612446,4.609653544425963,5.626720123291016,7.358052797317512
319,0.002395026619987486,92.36708571873861,0.757330596446991,1.2175246953964234,1.9365480065345764,2.9057952404022216,3.2686034560203545,4.141872358322144,5.180044198036191,6.785947432518006,10.112509269714362
320,0.002395026619987486,117.21022975334806,0.3896317631006241,0.9007446408271789,1.8110157370567321,2.6185299873352053,2.9529643058776838,3.471881818771365,5.800955986976621,7.20061466217041,8.055192737579356
321,0.002395026619987486,148.73521072935117,-0.03971241973340511,0.3332772374153137,0.8372643411159514,1.536229920387268,1.914795988798141,2.474501347541809,3.3414224505424497,4.394014372825623,5.070198969841011
322,0.002395026619987486,188.73918221350976,0.3037685453891754,0.8725995659828185,1.803202331066131,2.8498587608337407,3.667873513698577,4.490110111236574,7.117846488952635,8.159890804290772,10.13068782806398
323,0.002395026619987486,239.5026619987486,-0.2562413215637207,0.08516624420881266,0.9629767179489134,1.619596242904663,2.074037563800811,2.6601214647293148,4.443644285202026,4.601803784370424,6.490538840293905
324,0.002395026619987486,303.9195382313198,0.6257182657718658,1.9674344301223754,2.6117486000061034,3.3663457870483398,4.009254956245422,4.294273424148559,5.781214213371275,6.679124703407288,7.726211071014413
325,0.002395026619987486,385.6620421163472,0.32714200019836426,0.5143914461135863,0.8389989554882049,2.143367576599122,2.919005894660949,3.6247123003005997,4.93907458782196,5.669088439941407,7.642564921379091
326,0.002395026619987486,489.3900918477494,-0.029768855310976505,0.40572245121002193,1.0034404873847962,1.785598969459534,2.6612638950347876,3.558122730255129,4.512701869010925,5.251854367256165,5.8397658109665125
327,0.002395026619987486,621.0169418915616,0.5517895221710205,0.9154513478279114,1.5623717784881592,2.6732488632202154,3.552345860004425,3.9820360183715895,6.6771760225296015,7.041033606529236,8.298216028213503
328,0.002395026619987486,788.0462815669912,0.4638308137655258,0.7191953182220459,1.5096142411231994,2.2118494987487796,3.0302654504776,3.4611396312713625,5.443146824836731,5.825589375495912,8.044324445724506
329,0.002395026619987486,1000.0,0.19816789776086807,0.42764750719070427,0.8045173108577727,2.168213081359864,2.939422667026519,4.004332566261292,5.305900263786316,5.535205354690553,9.851634349823001
330,0.0032903445623126675,1.0,-0.03080012183636427,0.14983536601066585,0.6590719878673551,1.0838308334350588,1.3291654109954834,1.9996427416801508,4.341041541099548,4.64119541168213,8.188871259689341
331,0.0032903445623126675,1.2689610031679222,0.05352556332945824,0.17904502749443052,0.5704617142677307,1.6428339481353762,2.0106484711170185,2.385385823249817,3.1426482319831814,5.450998854637147,7.6279384326934965
332,0.0032903445623126675,1.6102620275609394,0.5881064832210541,1.0351155996322632,1.437998020648956,1.7754583835601814,2.225574862957001,2.682002925872804,3.2523558259010312,3.707922747135163,5.4930823802948465
333,0.0032903445623126675,2.043359717856942,0.0928003378212452,0.2747972130775451,0.6725914895534513,0.9755831718444825,1.379288613796233,1.7253900527954127,2.512739121913909,3.208672070503235,4.134046678543109
334,0.0032903445623126675,2.592943797404667,0.23285993188619614,0.39019520282745357,0.8040861785411835,1.407676386833191,1.832497060298919,2.380747818946841,4.4670261383056635,4.630276336669922,5.161912813186687
335,0.0032903445623126675,3.2903445623126686,0.012305254116654396,0.16490026414394376,0.3927019208669662,1.033287787437439,1.639395421743392,1.9890800356864933,2.731181061267853,2.937547905445099,3.5844635081291205
336,0.0032903445623126675,4.1753189365604015,0.06353051215410233,0.4437792956829071,0.7900871276855467,1.656740403175354,1.8811478137969961,2.40580804347992,3.4223340153694153,4.601599273681641,6.012960133552555
337,0.0032903445623126675,5.298316906283708,0.2503255605697632,0.7552911043167113,0.9738881528377531,1.8335195064544687,2.768918132781982,3.618304443359375,4.583252930641169,6.229201273918154,10.424742622375494
338,0.0032903445623126675,6.7233575364993365,0.27543842792510986,0.436498463153839,0.9510209739208221,1.5848340034484865,2.1126446366310097,2.6610584020614647,4.05880434513092,4.512002120018006,4.79599009513856
339,0.0032903445623126675,8.531678524172808,0.2673790007829666,0.5170577645301817,0.9191404104232785,1.3266389131546021,1.7972265899181363,2.1102091073989873,2.7412341356277454,3.5345651435852057,5.120738630294801
340,0.0032903445623126675,10.826367338740546,0.3291219621896744,0.5674265861511231,0.9227073013782497,1.5974177598953248,1.7372296690940856,2.3178866386413577,2.8231871604919427,3.7307690072059634,3.778147737979895
341,0.0032903445623126675,13.73823795883263,0.40733858942985535,0.49144746661186217,0.8361819863319395,1.3425809860229494,1.6389478385448453,2.2485647678375256,3.085332679748535,3.361869719028473,3.601095142364502
342,0.0032903445623126675,17.43328822199988,0.29996007680892944,0.5243891596794128,0.6792701959609985,0.920882534980774,1.1285669863224028,1.649212646484376,2.4984373092651366,3.413101599216461,3.5396873235702517
343,0.0032903445623126675,22.122162910704493,0.2838658392429352,0.6232130646705627,0.9971499145030974,1.7398907661437997,2.561761605739592,3.7308239459991466,5.085978484153747,5.459087562561036,7.062366657257087
344,0.0032903445623126675,28.072162039411772,0.16090859472751617,0.48873660564422605,1.0605310559272765,1.4589303493499757,1.6681479871273037,2.096037817001343,2.9952191472053524,3.2323921084403993,4.809101719856268
345,0.0032903445623126675,35.62247890262442,0.3716220408678055,0.7426774621009826,1.1117014646530148,1.8371667146682744,2.0842047333717346,2.23301320075989,3.2667837381362883,5.438520450592042,7.361249589920053
346,0.0032903445623126675,45.20353656360243,0.9912686049938202,1.4936996698379517,1.7628904700279235,2.2959593772888183,2.7614545583724968,4.0111530303955085,4.977711677551269,6.113534283638002,9.50932543754579
347,0.0032903445623126675,57.36152510448679,1.4626168012619019,1.6587571382522583,2.1210136890411375,2.765950584411621,3.3539007067680355,3.728599071502686,5.054829335212707,5.259774446487427,6.409839940071109
348,0.0032903445623126675,72.7895384398315,1.1218914985656738,1.5898628950119016,2.252592015266418,2.902406358718872,3.708104383945465,4.560879421234132,5.1565598964691155,6.427826046943665,7.168890089988717
349,0.0032903445623126675,92.36708571873861,0.23616573959589005,0.7033653259277342,1.676874053478241,2.233984613418579,3.0153862714767454,3.43556365966797,4.75619077682495,5.6179332113266,6.940185780525217
350,0.0032903445623126675,117.21022975334806,0.3446502834558487,0.8079778313636778,1.2911125183105467,2.345931959152222,2.7389034509658794,3.1075317859649685,4.579695558547973,5.159406728744507,6.010633525848401
351,0.0032903445623126675,148.73521072935117,-0.07444014213979244,0.3290006399154663,0.842826747894287,2.083377552032471,2.4988205671310424,4.10615291595459,4.477318692207335,5.154575223922731,9.377711381912242
352,0.0032903445623126675,188.73918221350976,0.0026689302176237106,0.6197705149650573,1.3891949415206908,1.7662960529327394,2.0968893289566033,3.0503639936447144,3.7417939066886894,4.597486429214478,6.832002067565931
353,0.0032903445623126675,239.5026619987486,-0.04459206946194172,0.3552886724472042,1.0003967583179474,1.7398320198059085,2.6797164320945734,3.552208733558655,6.020322990417481,6.366541814804078,8.253238058090211
354,0.0032903445623126675,303.9195382313198,-0.1534428521990776,0.03945917785167671,0.5695400834083557,0.9311322927474982,1.7324016571044918,2.0274132490158103,2.9493940353393553,3.5343283224105844,5.780181832313562
355,0.0032903445623126675,385.6620421163472,-0.20333611965179443,-0.018089520931243903,0.5933296859264369,1.7018757581710817,1.9541359305381774,2.3162613630294806,3.246022272109984,4.4287881565094,6.7026477861404645
356,0.0032903445623126675,489.3900918477494,-0.1477069929242134,0.25595875382423394,0.6877001583576202,1.4776625633239748,2.0613681197166427,4.000811839103703,6.041610693931579,6.475118141174317,8.359996347427371
357,0.0032903445623126675,621.0169418915616,0.22212760150432587,0.3864290654659271,1.0048558771610252,2.948666095733643,3.6502506375312804,4.485620021820072,7.225293350219721,9.12566077232361,9.593252897262595
358,0.0032903445623126675,788.0462815669912,-0.1320211961865425,0.17982509136199945,0.815786498785018,2.0646400451660156,2.388730669021606,3.6507478952407877,6.576403498649593,8.407253046035768,12.493324127197269
359,0.0032903445623126675,1000.0,-0.023684406653046608,0.10405608415603632,0.4470783263444899,0.8906576037406924,1.331139814853667,1.9574638247490035,3.986444973945615,6.064566087722779,11.587112922668464
360,0.004520353656360241,1.0,0.17614072561264038,0.5122459232807158,0.945110136270523,1.2159870624542237,1.7794933438301082,2.670815706253055,3.487030923366546,3.9158181810379054,6.227695255279593
361,0.004520353656360241,1.2689610031679222,-0.03590981476008892,0.1504858702421188,0.7844885647296905,1.5895545005798342,1.9263115644454947,2.4282120466232304,4.273832869529724,4.508697438240051,5.251065492630009
362,0.004520353656360241,1.6102620275609394,0.13565360754728317,0.23914083540439604,0.5783492267131805,1.0398117065429688,1.856343829631805,2.329227900505067,3.413568866252899,4.296486325263977,4.615793948173531
363,0.004520353656360241,2.043359717856942,-0.026183711364865303,0.31177414655685415,0.8426654577255249,1.4244503259658814,1.5842017292976376,1.8550730586051962,2.544866681098938,2.703760890960694,4.212255721092232
364,0.004520353656360241,2.592943797404667,0.03529295697808266,0.3671833753585815,0.696870857477188,1.7597206115722657,2.0167324662208554,2.6500876426696784,4.195192885398864,5.675651369094849,6.577458858490013
